id,title,description,observation,image_path,created_at,updated_at
2367,locação de bomba de agua,,,,2016-06-07T13:17:08.683+00:00,2016-06-07T13:17:08.683+00:00
2368,locação de compressor 3,,,,2016-06-07T13:17:08.713+00:00,2016-06-07T13:17:08.713+00:00
2369,abastecimento sr francisco,,,,2016-06-07T13:23:59.999+00:00,2016-06-07T13:23:59.999+00:00
2370,abastecimento jorge,,,,2016-06-07T13:24:00.018+00:00,2016-06-07T13:24:00.018+00:00
2371,refil filtro 51401,,,,2016-06-08T19:23:30.603+00:00,2016-06-08T19:23:30.603+00:00
2372,caneta azul,,,,2016-06-09T18:35:35.436+00:00,2016-06-09T18:35:35.436+00:00
2373,caixa de clip nº2,,,,2016-06-09T18:35:35.449+00:00,2016-06-09T18:35:35.449+00:00
2374,caixa de clip nº4,,,,2016-06-09T18:35:35.459+00:00,2016-06-09T18:35:35.459+00:00
2375,toner para impressora hp-deskjet p2035,,,,2016-06-09T18:35:35.470+00:00,2016-06-09T18:35:35.470+00:00
2376,filtro de oleo,,,,2016-06-09T19:36:17.305+00:00,2016-06-09T19:36:17.305+00:00
2377,recondicionamento de comprsssor  bhs 1452,,,,2016-06-10T19:26:27.157+00:00,2016-06-10T19:26:27.157+00:00
2378,manutenção de eixo de motor,,,,2016-06-10T19:29:02.277+00:00,2016-06-10T19:29:02.277+00:00
2379,"mangueira emborrachada para uso para condução de água gelada sob pressão (150 psi) com trama de aço interna e conexões de aço rosca npt (aeroquip), um lado giratório e outro fixo, incluindo niple para conexão. comprimento 0,50cm.",,,,2016-06-13T12:57:32.678+00:00,2016-06-13T12:57:32.678+00:00
2380,tubo esponjoso 3/4 armaflex,,,,2016-06-13T12:57:34.316+00:00,2016-06-13T12:57:34.316+00:00
2381,"difusor de ar quadrado com caixa pleno ak6, 248x248 mm, referência comercial: trox adlk-ag nº4.",,,,2016-06-13T16:55:38.573+00:00,2016-06-13T16:55:38.573+00:00
2382,compressor scroll mod.hrm034u1lp6 220v,,,,2016-06-13T17:10:08.948+00:00,2016-06-13T17:10:08.948+00:00
2383,sabonete refil,,,,2016-06-13T17:54:48.904+00:00,2016-06-13T17:54:48.904+00:00
2384,desinfetante,,,,2016-06-13T17:54:48.927+00:00,2016-06-13T17:54:48.927+00:00
2385,limpa couro,,,,2016-06-13T17:54:48.939+00:00,2016-06-13T17:54:48.939+00:00
2386,agua sanitaria,,,,2016-06-13T17:54:49.796+00:00,2016-06-13T17:54:49.796+00:00
2387,reparo em lava jato 585,,,,2016-06-13T17:56:31.538+00:00,2016-06-13T17:56:31.538+00:00
2388,luvas latex,,,,2016-06-13T18:01:07.472+00:00,2016-06-13T18:01:07.472+00:00
2389,bom ar lavanda,,,,2016-06-13T18:01:07.504+00:00,2016-06-13T18:01:07.504+00:00
2390,café do sitio,,,,2016-06-13T18:01:07.526+00:00,2016-06-13T18:01:07.526+00:00
2400,cd,,,,2016-06-13T18:12:08.019+00:00,2016-06-13T18:12:08.019+00:00
2401,dvd,,,,2016-06-13T18:12:08.031+00:00,2016-06-13T18:12:08.031+00:00
2402,pen drive,,,,2016-06-13T18:12:08.044+00:00,2016-06-13T18:12:08.044+00:00
2403,corretivo,,,,2016-06-13T18:12:08.059+00:00,2016-06-13T18:12:08.059+00:00
2404,lapis preto,,,,2016-06-13T18:12:08.076+00:00,2016-06-13T18:12:08.076+00:00
2405,tesoura,,,,2016-06-13T18:12:08.090+00:00,2016-06-13T18:12:08.090+00:00
2406,pasta de a a z,,,,2016-06-13T18:12:08.102+00:00,2016-06-13T18:12:08.102+00:00
2407,pasta suspensa,,,,2016-06-13T18:12:08.113+00:00,2016-06-13T18:12:08.113+00:00
2408,caderno 1 materia,,,,2016-06-13T18:12:08.125+00:00,2016-06-13T18:12:08.125+00:00
2409,mouse,,,,2016-06-13T18:12:08.136+00:00,2016-06-13T18:12:08.136+00:00
2418,filtro dml 3/4,,,,2016-06-13T18:28:38.138+00:00,2016-06-13T18:28:38.138+00:00
2419,oleo capela 68,,,,2016-06-13T18:30:22.892+00:00,2016-06-13T18:30:22.892+00:00
2423,oculos de seguranÇa,,,,2016-06-13T18:42:18.484+00:00,2016-06-13T18:42:18.484+00:00
2424,pilha palito,,,,2016-06-13T18:42:18.516+00:00,2016-06-13T18:42:18.516+00:00
2391,massa plastica ibere,,,,2016-06-13T18:05:05.859+00:00,2016-06-13T18:05:05.859+00:00
2392,parafuso para vaso,,,,2016-06-13T18:05:05.872+00:00,2016-06-13T18:05:05.872+00:00
2393,tampa soldavel 25mm,,,,2016-06-13T18:05:05.885+00:00,2016-06-13T18:05:05.885+00:00
2394,adesivo amanco,,,,2016-06-13T18:05:05.897+00:00,2016-06-13T18:05:05.897+00:00
2395,parafuso s6,,,,2016-06-13T18:05:05.921+00:00,2016-06-13T18:05:05.921+00:00
2396,grelha inox 10x10,,,,2016-06-13T18:05:05.934+00:00,2016-06-13T18:05:05.934+00:00
2397,grelha inox 15x15,,,,2016-06-13T18:05:05.947+00:00,2016-06-13T18:05:05.947+00:00
2398,torneira,,,,2016-06-13T18:05:05.960+00:00,2016-06-13T18:05:05.960+00:00
2399,super bonder,,,,2016-06-13T18:05:05.976+00:00,2016-06-13T18:05:05.976+00:00
2410,motor de partida,,,,2016-06-13T18:15:06.467+00:00,2016-06-13T18:15:06.467+00:00
2411,remendo de pneu,,,,2016-06-13T18:15:06.485+00:00,2016-06-13T18:15:06.485+00:00
2412,bico injetor,,,,2016-06-13T18:15:06.500+00:00,2016-06-13T18:15:06.500+00:00
2413,tampa de bomba,,,,2016-06-13T18:15:06.511+00:00,2016-06-13T18:15:06.511+00:00
2414,jogo de pastilha de freio,,,,2016-06-13T18:16:56.963+00:00,2016-06-13T18:16:56.963+00:00
2415,jogo de disco dianteiro,,,,2016-06-13T18:16:57.004+00:00,2016-06-13T18:16:57.004+00:00
2416,filtro 3 saidas,,,,2016-06-13T18:25:18.343+00:00,2016-06-13T18:25:18.343+00:00
2417,filtro de 2 saidas ,,,,2016-06-13T18:25:18.357+00:00,2016-06-13T18:25:18.357+00:00
2420,helice lm30 pcs,,,,2016-06-13T18:31:59.443+00:00,2016-06-13T18:31:59.443+00:00
2421,lateral esquerda e direita de acj,,,,2016-06-13T18:37:17.184+00:00,2016-06-13T18:37:17.184+00:00
2422,helice 5 pas,,,,2016-06-13T18:38:28.318+00:00,2016-06-13T18:38:28.318+00:00
2425,frente plastica 408 acj,,,,2016-06-13T19:00:40.922+00:00,2016-06-13T19:00:40.922+00:00
2426,rebobinamento motor trifasico 2.0 cv,,,,2016-06-14T11:31:55.761+00:00,2016-06-14T11:31:55.761+00:00
2427,icms ,,,,2016-06-14T14:12:43.654+00:00,2016-06-14T14:12:43.654+00:00
2428,"garrafa de gas r-22 de 13,620 kg cada",,,,2016-06-14T17:02:34.294+00:00,2016-06-14T17:02:34.294+00:00
2429,rolamento 608-2c,,,,2016-06-15T17:39:20.827+00:00,2016-06-15T17:39:20.827+00:00
2430,pressostato mod. atb-y1323 para acj,,,,2016-06-15T17:55:59.267+00:00,2016-06-15T17:55:59.267+00:00
2431,compressor 21.000 btus,,,,2016-06-16T19:02:28.639+00:00,2016-06-16T19:02:28.639+00:00
2432,correia b42,,,,2016-06-16T19:09:50.897+00:00,2016-06-16T19:09:50.897+00:00
2433,termostato tvc 220,,,,2016-06-16T19:11:47.653+00:00,2016-06-16T19:11:47.653+00:00
2434,chave seletora,,,,2016-06-16T19:22:58.631+00:00,2016-06-16T19:22:58.631+00:00
2435,motor ventilador ac 28w,,,,2016-06-16T19:22:58.640+00:00,2016-06-16T19:22:58.640+00:00
2436,locação de ppu,,,,2016-06-17T13:51:32.415+00:00,2016-06-17T13:51:32.415+00:00
2437,polia de ferro ,,,,2016-06-20T12:50:30.395+00:00,2016-06-20T12:50:30.395+00:00
2438,jogo der chave alen,,,,2016-06-20T12:52:39.999+00:00,2016-06-20T12:52:39.999+00:00
2439,porta fusivel 10a 10x38,,,,2016-06-20T12:55:53.836+00:00,2016-06-20T12:55:53.836+00:00
2440,fusivel diazed 06/10/16 a,,,,2016-06-20T12:57:02.363+00:00,2016-06-20T12:57:02.363+00:00
2441,anel de acoplamento,,,,2016-06-20T13:03:14.280+00:00,2016-06-20T13:03:14.280+00:00
2442,anel elastico ,,,,2016-06-20T13:03:14.291+00:00,2016-06-20T13:03:14.291+00:00
2443,fusivel de vidro 5a,,,,2016-06-20T13:07:40.560+00:00,2016-06-20T13:07:40.560+00:00
2444,placa receptora,,,,2016-06-20T13:07:40.576+00:00,2016-06-20T13:07:40.576+00:00
2445,motor 1/8 220 eixo duplo,,,,2016-06-20T13:07:40.602+00:00,2016-06-20T13:07:40.602+00:00
2446,correia  a34,,,,2016-06-20T13:10:45.326+00:00,2016-06-20T13:10:45.326+00:00
2447,niple 3/4,,,,2016-06-20T13:12:59.762+00:00,2016-06-20T13:12:59.762+00:00
2448,barra roscada 3/8,,,,2016-06-20T13:14:38.710+00:00,2016-06-20T13:14:38.710+00:00
2449,porca sext 3/8 cento,,,,2016-06-20T13:14:38.745+00:00,2016-06-20T13:14:38.745+00:00
2450,arruela 3/8 cento,,,,2016-06-20T13:14:38.786+00:00,2016-06-20T13:14:38.786+00:00
2451,pilha,,,,2016-06-20T13:14:38.821+00:00,2016-06-20T13:14:38.821+00:00
2452,ferro de pua ,,,,2016-06-20T13:16:11.410+00:00,2016-06-20T13:16:11.410+00:00
2453,oleo 68,,,,2016-06-20T13:17:32.923+00:00,2016-06-20T13:17:32.923+00:00
2454,mangueira aerokip e conexões ,,,,2016-06-20T13:20:38.677+00:00,2016-06-20T13:20:38.677+00:00
2455,correia b 100,,,,2016-06-20T13:23:18.932+00:00,2016-06-20T13:23:18.932+00:00
2456,sensor de temperatura trane rcm,,,,2016-06-20T13:33:20.523+00:00,2016-06-20T13:33:20.523+00:00
2457,"recondicionamento de motor de 1,6 cv",,,,2016-06-20T13:35:19.346+00:00,2016-06-20T13:35:19.346+00:00
2458,compressor 7.000 btus,,,,2016-06-20T13:51:44.981+00:00,2016-06-20T13:51:44.981+00:00
2459,manutenção em motor 1 cv,,,,2016-06-20T13:53:50.133+00:00,2016-06-20T13:53:50.133+00:00
2460,serviço de torno em acoplamento,,,,2016-06-20T13:53:50.154+00:00,2016-06-20T13:53:50.154+00:00
2461,concerto de motor arno 3/4 cv,,,,2016-06-20T13:58:58.285+00:00,2016-06-20T13:58:58.285+00:00
2462,rolamento 205,,,,2016-06-20T14:11:29.165+00:00,2016-06-20T14:11:29.165+00:00
2463,motor lg a37,,,,2016-06-20T14:17:05.694+00:00,2016-06-20T14:17:05.694+00:00
2464,"conector sindal 2,5 mm",,,,2016-06-20T14:21:29.011+00:00,2016-06-20T14:21:29.011+00:00
2465,cobre de 1/4,,,,2016-06-20T14:32:41.722+00:00,2016-06-20T14:32:41.722+00:00
2466,isolamento de 1/4,,,,2016-06-20T14:32:41.773+00:00,2016-06-20T14:32:41.773+00:00
2467,capacitor 50mfd,,,,2016-06-20T14:32:41.806+00:00,2016-06-20T14:32:41.806+00:00
2468,rebite de repuxo,,,,2016-06-20T17:50:38.398+00:00,2016-06-20T17:50:38.398+00:00
2469,bucha de resução 2'',,,,2016-06-20T17:55:40.320+00:00,2016-06-20T17:55:40.320+00:00
2470,niple ,,,,2016-06-20T17:55:40.328+00:00,2016-06-20T17:55:40.328+00:00
2471,niple  macho 3/4,,,,2016-06-20T17:58:07.281+00:00,2016-06-20T17:58:07.281+00:00
2472,veda rosca,,,,2016-06-20T17:58:07.290+00:00,2016-06-20T17:58:07.290+00:00
2473,bico para torneira,,,,2016-06-20T17:58:07.295+00:00,2016-06-20T17:58:07.295+00:00
2474,mangueira trancada ,,,,2016-06-20T17:58:07.310+00:00,2016-06-20T17:58:07.310+00:00
2475,abraçadeira,,,,2016-06-20T17:58:07.322+00:00,2016-06-20T17:58:07.322+00:00
2476,filtro fx 550,,,,2016-06-20T18:15:35.853+00:00,2016-06-20T18:15:35.853+00:00
2477,f 366x618x50,,,,2016-06-20T18:30:52.419+00:00,2016-06-20T18:30:52.419+00:00
2478,f 475x380x50,,,,2016-06-20T18:30:52.427+00:00,2016-06-20T18:30:52.427+00:00
2479,f 480x395x50,,,,2016-06-20T18:30:52.433+00:00,2016-06-20T18:30:52.433+00:00
2480,f 553x301x50,,,,2016-06-20T18:30:52.440+00:00,2016-06-20T18:30:52.440+00:00
2481,f 565x380x50,,,,2016-06-20T18:30:52.446+00:00,2016-06-20T18:30:52.446+00:00
2482,f 580x450x100,,,,2016-06-20T18:30:52.452+00:00,2016-06-20T18:30:52.452+00:00
2483,f 610x685x50,,,,2016-06-20T18:30:52.458+00:00,2016-06-20T18:30:52.458+00:00
2484,f 335x425x25,,,,2016-06-20T18:30:52.465+00:00,2016-06-20T18:30:52.465+00:00
2485,425x1.090x50,,,,2016-06-20T18:30:52.471+00:00,2016-06-20T18:30:52.471+00:00
2486,440x775x50,,,,2016-06-20T18:30:52.477+00:00,2016-06-20T18:30:52.477+00:00
2487,480x670x50,,,,2016-06-20T18:30:52.485+00:00,2016-06-20T18:30:52.485+00:00
2488,580x390x50,,,,2016-06-20T18:30:52.492+00:00,2016-06-20T18:30:52.492+00:00
2489,1225x1195x25,,,,2016-06-20T18:30:52.500+00:00,2016-06-20T18:30:52.500+00:00
2490,425x1090x50,,,,2016-06-20T18:30:52.507+00:00,2016-06-20T18:30:52.507+00:00
2491,455x780x25,,,,2016-06-20T18:30:52.514+00:00,2016-06-20T18:30:52.514+00:00
2492,f 475x975x50,,,,2016-06-20T18:30:52.521+00:00,2016-06-20T18:30:52.521+00:00
2493, f 535x490x50,,,,2016-06-20T18:30:52.529+00:00,2016-06-20T18:30:52.529+00:00
2494,f 550x556x50,,,,2016-06-20T18:30:52.536+00:00,2016-06-20T18:30:52.536+00:00
2495,f 555x835x50,,,,2016-06-20T18:30:52.542+00:00,2016-06-20T18:30:52.542+00:00
2496,f 599x530x50,,,,2016-06-20T18:30:52.549+00:00,2016-06-20T18:30:52.549+00:00
2497,f 690x395x50,,,,2016-06-20T18:30:52.558+00:00,2016-06-20T18:30:52.558+00:00
2498,f 730x390x50,,,,2016-06-20T18:30:52.565+00:00,2016-06-20T18:30:52.565+00:00
2499,f 880x730x50x,,,,2016-06-20T18:30:52.572+00:00,2016-06-20T18:30:52.572+00:00
2500,f 900x800x25,,,,2016-06-20T18:30:52.578+00:00,2016-06-20T18:30:52.578+00:00
2501,f 1050x1075x25,,,,2016-06-20T18:30:52.585+00:00,2016-06-20T18:30:52.585+00:00
2502,f 560x780x25,,,,2016-06-20T18:30:52.592+00:00,2016-06-20T18:30:52.592+00:00
2503,f 605x630x25,,,,2016-06-20T18:30:52.599+00:00,2016-06-20T18:30:52.599+00:00
2504,f 650x510x25,,,,2016-06-20T18:30:52.606+00:00,2016-06-20T18:30:52.606+00:00
2505,f 695x940x25,,,,2016-06-20T18:30:52.612+00:00,2016-06-20T18:30:52.612+00:00
2506,f 805x640x25,,,,2016-06-20T18:30:52.619+00:00,2016-06-20T18:30:52.619+00:00
2507,f 810x940x25,,,,2016-06-20T18:30:52.627+00:00,2016-06-20T18:30:52.627+00:00
2508,f 910x1075x25,,,,2016-06-20T18:30:52.635+00:00,2016-06-20T18:30:52.635+00:00
2509,rolamento gy-1100 krrb,,,,2016-06-21T11:35:39.478+00:00,2016-06-21T11:35:39.478+00:00
2510,prestação de serviços (analise de bandejas),,,,2016-06-21T14:00:12.120+00:00,2016-06-21T14:00:12.120+00:00
2511,recarga de 3 ppu,,,,2016-06-21T17:09:46.996+00:00,2016-06-21T17:09:46.996+00:00
2512,moto fernando,,,,2016-06-21T18:48:30.558+00:00,2016-06-21T18:48:30.558+00:00
2513,turbina ventilador console,,,,2016-06-22T17:19:59.197+00:00,2016-06-22T17:19:59.197+00:00
2514,manometro de alta e baixa,,,,2016-06-22T17:19:59.207+00:00,2016-06-22T17:19:59.207+00:00
2515,correia b-64,,,,2016-06-22T17:23:33.739+00:00,2016-06-22T17:23:33.739+00:00
2516,correia,,,,2016-06-23T17:59:21.945+00:00,2016-06-23T17:59:21.945+00:00
2517,"tubo flexivel de cobre 3/8""",,,,2016-06-27T16:49:36.809+00:00,2016-06-27T16:49:36.809+00:00
2518,"tubo flexivel de cobre 5/8""",,,,2016-06-27T16:49:36.821+00:00,2016-06-27T16:49:36.821+00:00
2519,"tubo esponjoso 3/8"" armaflex",,,,2016-06-27T16:49:36.829+00:00,2016-06-27T16:49:36.829+00:00
2520,"tubo esponjoso 5/8"" armaflex",,,,2016-06-27T16:49:36.840+00:00,2016-06-27T16:49:36.840+00:00
2521,"chapa galvanizada 24 - 1,2m x 3,00m",,,,2016-06-27T16:49:36.851+00:00,2016-06-27T16:49:36.851+00:00
2522,rolo de fita armaflex ,,,,2016-06-27T20:45:29.702+00:00,2016-06-27T20:45:29.702+00:00
2523,"tubo esponjoso 2"" armaflex m-60",,,,2016-06-27T20:45:29.720+00:00,2016-06-27T20:45:29.720+00:00
2524,"mangote de 1/2"" conexoes 3/4"" 1mt",,,,2016-06-27T20:45:29.739+00:00,2016-06-27T20:45:29.739+00:00
2525,analise de vibração ,,,,2016-06-28T12:34:17.914+00:00,2016-06-28T12:34:17.914+00:00
2526,oleo 7400 15w40 20lt,,,,2016-06-28T12:51:15.760+00:00,2016-06-28T12:51:15.760+00:00
2527,compressor 24.000 btus,,,,2016-06-28T13:39:40.532+00:00,2016-06-28T13:39:40.532+00:00
2528,capacitor 45+5,,,,2016-06-28T13:43:01.514+00:00,2016-06-28T13:43:01.514+00:00
2529,pressostato de baixa acb 2 ua,,,,2016-06-28T14:38:37.873+00:00,2016-06-28T14:38:37.873+00:00
2530, ferro red 1 1/4,,,,2016-06-28T17:17:35.783+00:00,2016-06-28T17:17:35.783+00:00
2531,confecção e torno de eixo,,,,2016-06-28T17:45:05.878+00:00,2016-06-28T17:45:05.878+00:00
2532,recondicionamento de motor 1/8cv,,,,2016-06-28T17:45:05.888+00:00,2016-06-28T17:45:05.888+00:00
2533,"serviço de torno,furo em polia com eixo",,,,2016-06-28T17:47:51.335+00:00,2016-06-28T17:47:51.335+00:00
2534,mangueira com adpatações e conexões r1 -1/2,,,,2016-06-28T17:55:59.875+00:00,2016-06-28T17:55:59.875+00:00
2535,"marcador de cabo 4,5,6''",,,,2016-06-28T18:03:45.216+00:00,2016-06-28T18:03:45.216+00:00
2536,correia a 34,,,,2016-06-28T18:06:46.341+00:00,2016-06-28T18:06:46.341+00:00
2537,acoplamento ae 82,,,,2016-06-28T18:06:46.349+00:00,2016-06-28T18:06:46.349+00:00
2538,"chapa galvanizada 24 - 1,2m x 2,00m",,,,2016-06-28T18:09:18.153+00:00,2016-06-28T18:09:18.153+00:00
2539,broca 338 1/4,,,,2016-06-28T18:12:55.058+00:00,2016-06-28T18:12:55.058+00:00
2540,parafuso 4x16,,,,2016-06-28T18:12:55.068+00:00,2016-06-28T18:12:55.068+00:00
2541,parafuso 5x16,,,,2016-06-28T18:12:55.074+00:00,2016-06-28T18:12:55.074+00:00
2542,porca 5x16,,,,2016-06-28T18:12:55.081+00:00,2016-06-28T18:12:55.081+00:00
2543,rolamento gy 1100 uc 205,,,,2016-06-28T18:14:40.119+00:00,2016-06-28T18:14:40.119+00:00
2544,armaflex/c1 f15,,,,2016-06-28T18:32:19.046+00:00,2016-06-28T18:32:19.046+00:00
2545,armaflex/c1 f10,,,,2016-06-28T18:32:19.054+00:00,2016-06-28T18:32:19.054+00:00
2546,armaflex/c1 f18,,,,2016-06-28T18:32:19.060+00:00,2016-06-28T18:32:19.060+00:00
2547,difusor adlq-ag,,,,2016-06-28T18:32:19.067+00:00,2016-06-28T18:32:19.067+00:00
2548,armaflex m-60 2'',,,,2016-06-28T19:12:18.472+00:00,2016-06-28T19:12:18.472+00:00
2549,placa eletronica cod.ebr76570709201501050137 lg,,,,2016-06-28T20:09:02.735+00:00,2016-06-28T20:09:02.735+00:00
2550,"compressor hermético rotativo próprio para r-410a de capacidade 22.000 btu/h, monofásico.",,,,2016-06-28T20:09:02.749+00:00,2016-06-28T20:09:02.749+00:00
2551,manutenção de motor  1cv,,,,2016-06-30T13:38:09.880+00:00,2016-06-30T13:38:09.880+00:00
2552,prestação de serviços de atestados ocupacionais,,,,2016-06-30T17:20:16.681+00:00,2016-06-30T17:20:16.681+00:00
2553,manta filtrante f95,,,,2016-06-30T17:27:40.998+00:00,2016-06-30T17:27:40.998+00:00
2554,disjuntor 40a,,,,2016-06-30T17:29:24.426+00:00,2016-06-30T17:29:24.426+00:00
2555,rele sobretensão rpw-ss-d33,,,,2016-06-30T17:34:15.889+00:00,2016-06-30T17:34:15.889+00:00
2556,lona plastica 4x5,,,,2016-06-30T17:36:13.412+00:00,2016-06-30T17:36:13.412+00:00
2557,botina nobuck,,,,2016-06-30T17:46:22.419+00:00,2016-06-30T17:46:22.419+00:00
2558,compressor 12.000 btus,,,,2016-06-30T18:08:07.344+00:00,2016-06-30T18:08:07.344+00:00
2559,correia b45,,,,2016-06-30T18:31:17.269+00:00,2016-06-30T18:31:17.269+00:00
2560,conector sak 35mm,,,,2016-06-30T18:57:57.627+00:00,2016-06-30T18:57:57.627+00:00
2561,tom 2p+t simples,,,,2016-06-30T18:57:57.642+00:00,2016-06-30T18:57:57.642+00:00
2562,abraçadeira 240x2.80,,,,2016-06-30T19:00:59.700+00:00,2016-06-30T19:00:59.700+00:00
2563,lampada led ba 9s,,,,2016-06-30T19:00:59.713+00:00,2016-06-30T19:00:59.713+00:00
2564,terminal pre isolado 10mm,,,,2016-06-30T19:00:59.734+00:00,2016-06-30T19:00:59.734+00:00
2565,sabão em pó 1 kl,,,,2016-06-30T19:15:18.259+00:00,2016-06-30T19:15:18.259+00:00
2566,pasta de arquivo morto,,,,2016-06-30T19:18:32.755+00:00,2016-06-30T19:18:32.755+00:00
2567,marcador de texto,,,,2016-06-30T19:18:32.775+00:00,2016-06-30T19:18:32.775+00:00
2568,papel verge,,,,2016-06-30T19:18:32.796+00:00,2016-06-30T19:18:32.796+00:00
2569,manutenção em motor de 2cv,,,,2016-06-30T19:23:24.516+00:00,2016-06-30T19:23:24.516+00:00
2570,recondicionamento de motor 1cv,,,,2016-06-30T19:25:02.649+00:00,2016-06-30T19:25:02.649+00:00
2571,prestação de serviços tv senado pb,,,,2016-06-30T19:30:20.577+00:00,2016-06-30T19:30:20.577+00:00
2572,reparo em bomba jacuzzi,,,,2016-06-30T19:37:57.947+00:00,2016-06-30T19:37:57.947+00:00
2573,rolamento 205-100,,,,2016-06-30T19:44:11.133+00:00,2016-06-30T19:44:11.133+00:00
2574,mangueira 3/4 aerokip,,,,2016-06-30T19:44:11.164+00:00,2016-06-30T19:44:11.164+00:00
2575,difusor adlq tam4,,,,2016-06-30T20:21:10.289+00:00,2016-06-30T20:21:10.289+00:00
2576,"cabinho flex 2,5mm",,,,2016-07-01T16:57:31.331+00:00,2016-07-01T16:57:31.331+00:00
2577,cabinho flex  4mm,,,,2016-07-01T16:57:31.344+00:00,2016-07-01T16:57:31.344+00:00
2578,eletrocuto pvc tigre 2'',,,,2016-07-01T16:57:31.350+00:00,2016-07-01T16:57:31.350+00:00
2579,cabo vtp cat se-azul,,,,2016-07-01T16:57:31.355+00:00,2016-07-01T16:57:31.355+00:00
2580,tubo de pvc tigre agua -20mm,,,,2016-07-01T17:01:07.280+00:00,2016-07-01T17:01:07.280+00:00
2581,tubo de pvc tigre agua -25mm,,,,2016-07-01T17:01:07.288+00:00,2016-07-01T17:01:07.288+00:00
2582,tubo de pvc tigre agua -32mm,,,,2016-07-01T17:01:07.294+00:00,2016-07-01T17:01:07.294+00:00
2583,tubo de pvc tigre agua -50mm,,,,2016-07-01T17:01:07.302+00:00,2016-07-01T17:01:07.302+00:00
2584,"cabo pp 3x2,5 dupla isolação",,,,2016-07-01T17:01:07.308+00:00,2016-07-01T17:01:07.308+00:00
2585,"cabo pp 2x1,5-dupla isolação",,,,2016-07-01T17:03:47.563+00:00,2016-07-01T17:03:47.563+00:00
2586,"cabo pp 3x2,5-dupla isolação",,,,2016-07-01T17:03:47.573+00:00,2016-07-01T17:03:47.573+00:00
2587,fita alta fusão,,,,2016-07-01T17:03:47.578+00:00,2016-07-01T17:03:47.578+00:00
2588,"cabinho flex 1,5mm",,,,2016-07-01T17:07:00.636+00:00,2016-07-01T17:07:00.636+00:00
2589,"cabinho flex 4,0mm",,,,2016-07-01T17:07:00.646+00:00,2016-07-01T17:07:00.646+00:00
2590,tubo eletroduto pvc tigre 2'',,,,2016-07-01T17:07:00.652+00:00,2016-07-01T17:07:00.652+00:00
2591,tubo eletroduto pvc tigre 1'',,,,2016-07-01T17:07:00.659+00:00,2016-07-01T17:07:00.659+00:00
2592,tampa 2p+t especial,,,,2016-07-01T17:07:00.668+00:00,2016-07-01T17:07:00.668+00:00
2593,luminaria de embutir 2x32 w 220w,,,,2016-07-01T17:09:14.800+00:00,2016-07-01T17:09:14.800+00:00
2594,tubo eletroduto pvc tigre 3/4,,,,2016-07-01T17:09:14.815+00:00,2016-07-01T17:09:14.815+00:00
2595,luminaria sobrepor 2x32w 220,,,,2016-07-01T17:14:30.583+00:00,2016-07-01T17:14:30.583+00:00
2596,cabo vtp cat 6-azul,,,,2016-07-01T17:18:20.056+00:00,2016-07-01T17:18:20.056+00:00
2597,compressor rotativo 30000btus,,,,2016-07-05T14:41:46.933+00:00,2016-07-05T14:41:46.933+00:00
2598,cola para tubo pvc,,,,2016-07-06T12:02:10.050+00:00,2016-07-06T12:02:10.050+00:00
2599,rolamento gra 100 npfb,,,,2016-07-06T12:17:41.259+00:00,2016-07-06T12:17:41.259+00:00
2600,carenagem de split ref.13704287 carrier,,,,2016-07-06T13:34:36.740+00:00,2016-07-06T13:34:36.740+00:00
2601,correia b-55,,,,2016-07-06T18:15:46.379+00:00,2016-07-06T18:15:46.379+00:00
2602,rolamento rae 30 npp,,,,2016-07-06T18:15:46.408+00:00,2016-07-06T18:15:46.408+00:00
2603,motor ventilador do cassete,,,,2016-07-06T18:38:45.736+00:00,2016-07-06T18:38:45.736+00:00
2604,motor ventilador de acj,,,,2016-07-06T18:38:45.768+00:00,2016-07-06T18:38:45.768+00:00
2605,motor de 5 cv,,,,2016-07-06T18:38:45.781+00:00,2016-07-06T18:38:45.781+00:00
2606,luva de redução  7/8x3/8,,,,2016-07-07T18:45:22.328+00:00,2016-07-07T18:45:22.328+00:00
2607,luva de redução  1.1/8x3/4,,,,2016-07-07T18:45:22.358+00:00,2016-07-07T18:45:22.358+00:00
2608,filtro secador 3/4 danfos,,,,2016-07-07T18:45:22.373+00:00,2016-07-07T18:45:22.373+00:00
2609,inspeção operacional de equipamentos,,,,2016-07-07T18:51:32.363+00:00,2016-07-07T18:51:32.363+00:00
2610,"elemento filtrante para filtro tipo y 125# 5\"" mash 3,2 mm",,,,2016-07-07T19:50:21.601+00:00,2016-07-07T19:50:21.601+00:00
2611,conserto da mangueira do lava jato,,,,2016-07-08T12:24:46.547+00:00,2016-07-08T12:24:46.547+00:00
2612,abastecimento veiculo francisco-celta,,,,2016-07-08T18:00:34.831+00:00,2016-07-08T18:00:34.831+00:00
2613,"acionador manual endereÇÁvel com base 231,00 231,00  modelo : 6000/mcp",,,,2016-07-08T18:15:11.453+00:00,2016-07-08T18:15:11.453+00:00
2614,acionador manual endereÇÁvel com base  modelo : 6000/mcp,,,,2016-07-08T18:39:34.386+00:00,2016-07-08T18:39:34.386+00:00
